IND_CH_AMM_COAGSF_N,2040,IND_CH_AMM,1415993.2363112392,emission_penalty
IND_CH_AMM_COAGSF_N,2050,IND_CH_AMM,1415993.2363112392,emission_penalty
IND_CH_AMM_E,2022,IND_CH_AMM,3690788.4736842103,emission_penalty
IND_CH_AMM_E,2025,IND_CH_AMM,3690788.4736842103,emission_penalty
IND_CH_AMM_E,2030,IND_CH_AMM,3690788.4736842103,emission_penalty
IND_CH_AMM_E,2040,IND_CH_AMM,3690788.4736842103,emission_penalty
IND_CH_AMM_E,2050,IND_CH_AMM,3690788.4736842103,emission_penalty
IND_CH_AMM_NAPPOX_N,2022,IND_CH_AMM,308051.96803652967,emission_penalty
IND_CH_AMM_NAPPOX_N,2025,IND_CH_AMM,297300.25154239376,emission_penalty
IND_CH_AMM_NAPPOX_N,2030,IND_CH_AMM,280956.85440613027,emission_penalty
IND_CH_AMM_NAPPOX_N,2040,IND_CH_AMM,280956.85440613027,emission_penalty
IND_CH_AMM_NAPPOX_N,2050,IND_CH_AMM,280956.85440613027,emission_penalty
IND_CH_AMM_NGASR_CCS_N,2025,IND_CH_AMM,,0.9115044247730566
IND_CH_AMM_NGASR_CCS_N,2030,IND_CH_AMM,,0.9115044247730566
IND_CH_AMM_NGASR_CCS_N,2040,IND_CH_AMM,,0.9115044247730566
IND_CH_AMM_NGASR_CCS_N,2050,IND_CH_AMM,,0.9115044247730566
IND_CH_AMM_NGASR_N,2022,IND_CH_AMM,183228.19625106503,emission_penalty
IND_CH_AMM_NGASR_N,2025,IND_CH_AMM,173893.87870619947,emission_penalty
IND_CH_AMM_NGASR_N,2030,IND_CH_AMM,160284.71428571432,emission_penalty
IND_CH_AMM_NGASR_N,2040,IND_CH_AMM,160284.71428571432,emission_penalty
IND_CH_AMM_NGASR_N,2050,IND_CH_AMM,160284.71428571432,emission_penalty
IND_CH_BTX_E,2022,IND_CH_BTX,23793855.93430657,emission_penalty
IND_CH_BTX_E,2025,IND_CH_BTX,23793855.93430657,emission_penalty
IND_CH_BTX_E,2030,IND_CH_BTX,23793855.93430657,emission_penalty
IND_CH_BTX_E,2040,IND_CH_BTX,23793855.93430657,emission_penalty
IND_CH_BTX_E,2050,IND_CH_BTX,23793855.93430657,emission_penalty
IND_CH_HVC_BDH_N,2022,IND_CH_HVC,718103.761904762,emission_penalty
IND_CH_HVC_BDH_N,2025,IND_CH_HVC,718103.761904762,emission_penalty
IND_CH_HVC_BDH_N,2030,IND_CH_HVC,718103.761904762,emission_penalty
IND_CH_HVC_BDH_N,2040,IND_CH_HVC,718103.761904762,emission_penalty
IND_CH_HVC_BDH_N,2050,IND_CH_HVC,718103.761904762,emission_penalty
IND_CH_HVC_ETHSC_N,2022,IND_CH_HVC,1028726.4445357437,emission_penalty
IND_CH_HVC_ETHSC_N,2025,IND_CH_HVC,960092.0214723926,emission_penalty
IND_CH_HVC_ETHSC_N,2030,IND_CH_HVC,864016.4603174604,emission_penalty
IND_CH_HVC_ETHSC_N,2040,IND_CH_HVC,864016.4603174604,emission_penalty
IND_CH_HVC_ETHSC_N,2050,IND_CH_HVC,864016.4603174604,emission_penalty
IND_CH_HVC_GSOSC_N,2022,IND_CH_HVC,2919328.8705780846,emission_penalty
IND_CH_HVC_GSOSC_N,2025,IND_CH_HVC,2880556.90907543,emission_penalty
IND_CH_HVC_GSOSC_N,2030,IND_CH_HVC,2818176.011494253,emission_penalty
IND_CH_HVC_GSOSC_N,2040,IND_CH_HVC,2818176.011494253,emission_penalty
IND_CH_HVC_GSOSC_N,2050,IND_CH_HVC,2818176.011494253,emission_penalty
IND_CH_HVC_LPGSC_N,2022,IND_CH_HVC,1638198.2337164748,emission_penalty
IND_CH_HVC_LPGSC_N,2025,IND_CH_HVC,1536395.1107588247,emission_penalty
IND_CH_HVC_LPGSC_N,2030,IND_CH_HVC,1392201.643171806,emission_penalty
IND_CH_HVC_LPGSC_N,2040,IND_CH_HVC,1392201.643171806,emission_penalty
IND_CH_HVC_LPGSC_N,2050,IND_CH_HVC,1392201.643171806,emission_penalty
IND_CH_HVC_NAPSC_N,2022,IND_CH_HVC,2248714.803452855,emission_penalty
IND_CH_HVC_NAPSC_N,2025,IND_CH_HVC,2153481.1315019717,emission_penalty
IND_CH_HVC_NAPSC_N,2030,IND_CH_HVC,2011501.7322404373,emission_penalty
IND_CH_HVC_NAPSC_N,2040,IND_CH_HVC,2011501.7322404373,emission_penalty
IND_CH_HVC_NAPSC_N,2050,IND_CH_HVC,2011501.7322404373,emission_penalty
IND_CH_HVC_NCC_N,2022,IND_CH_HVC,2424933.1238471675,emission_penalty
IND_CH_HVC_NCC_N,2025,IND_CH_HVC,2348356.2567783096,emission_penalty
IND_CH_HVC_NCC_N,2030,IND_CH_HVC,2230938.393939394,emission_penalty
IND_CH_HVC_NCC_N,2040,IND_CH_HVC,2230938.393939394,emission_penalty
IND_CH_HVC_NCC_N,2050,IND_CH_HVC,2230938.393939394,emission_penalty
IND_CH_MTH_BIOGSF_N,2025,IND_CH_MTH,67321.32142857143,emission_penalty
IND_CH_MTH_BIOGSF_N,2030,IND_CH_MTH,67321.32142857143,emission_penalty
IND_CH_MTH_BIOGSF_N,2040,IND_CH_MTH,67321.32142857143,emission_penalty
IND_CH_MTH_BIOGSF_N,2050,IND_CH_MTH,67321.32142857143,emission_penalty
IND_CH_MTH_COAGSF_N,2022,IND_CH_MTH,710429.0374999999,emission_penalty
IND_CH_MTH_COAGSF_N,2025,IND_CH_MTH,701225.4404688464,emission_penalty
IND_CH_MTH_COAGSF_N,2030,IND_CH_MTH,686404.8333333334,emission_penalty
IND_CH_MTH_COAGSF_N,2040,IND_CH_MTH,686404.8333333334,emission_penalty
IND_CH_MTH_COAGSF_N,2050,IND_CH_MTH,686404.8333333334,emission_penalty
IND_CH_MTH_COGSR_N,2022,IND_CH_MTH,816810.2736773351,emission_penalty
IND_CH_MTH_COGSR_N,2025,IND_CH_MTH,805758.0592783504,emission_penalty
IND_CH_MTH_COGSR_N,2030,IND_CH_MTH,787987.6956521738,emission_penalty
IND_CH_MTH_COGSR_N,2040,IND_CH_MTH,787987.6956521738,emission_penalty
IND_CH_MTH_COGSR_N,2050,IND_CH_MTH,787987.6956521738,emission_penalty
IND_CH_MTH_E,2022,IND_CH_MTH,2752833.1463414636,emission_penalty
IND_CH_MTH_E,2025,IND_CH_MTH,2752833.1463414636,emission_penalty
IND_CH_MTH_E,2030,IND_CH_MTH,2752833.1463414636,emission_penalty
IND_CH_MTH_E,2040,IND_CH_MTH,2752833.1463414636,emission_penalty
IND_CH_MTH_E,2050,IND_CH_MTH,2752833.1463414636,emission_penalty
IND_CH_MTH_LPGSR_N,2022,IND_CH_MTH,570315.9870537465,emission_penalty
IND_CH_MTH_LPGSR_N,2025,IND_CH_MTH,562373.4680851063,emission_penalty
IND_CH_MTH_LPGSR_N,2030,IND_CH_MTH,549616.3913043478,emission_penalty
IND_CH_MTH_LPGSR_N,2040,IND_CH_MTH,549616.3913043478,emission_penalty
IND_CH_MTH_LPGSR_N,2050,IND_CH_MTH,549616.3913043478,emission_penalty
IND_CH_MTH_NGASR_CCS_N,2025,IND_CH_MTH,2995.3063063062805,emission_penalty
IND_CH_MTH_NGASR_CCS_N,2030,IND_CH_MTH,2995.3063063062805,emission_penalty
IND_CH_MTH_NGASR_CCS_N,2040,IND_CH_MTH,2995.3063063062805,emission_penalty
